No.,Time,Source,Destination,Protocol,Length,NOT HACKED,TIME_DIFF,RESULT
212,0.333016,192.168.164.87,192.168.164.1,TCP,114,59510  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
213,0.333016,192.168.164.87,192.168.164.1,TCP,114,59504  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
214,0.333016,192.168.164.87,192.168.164.1,TCP,114,59617  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
215,0.333016,192.168.164.87,192.168.164.1,TCP,114,59516  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
216,0.333016,192.168.164.87,192.168.164.1,TCP,114,59616  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
217,0.333016,192.168.164.87,192.168.164.1,TCP,114,59604  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
218,0.333016,192.168.164.87,192.168.164.1,TCP,114,59591  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
219,0.333016,192.168.164.87,192.168.164.1,TCP,114,59679  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
220,0.333016,192.168.164.87,192.168.164.1,TCP,114,59606  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
221,0.333016,192.168.164.87,192.168.164.1,TCP,114,59580  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
222,0.333016,192.168.164.87,192.168.164.1,TCP,114,59637  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
223,0.333016,192.168.164.87,192.168.164.1,TCP,114,59673  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
224,0.333016,192.168.164.87,192.168.164.1,TCP,114,59600  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
225,0.333016,192.168.164.87,192.168.164.1,TCP,114,59646  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
226,0.333016,192.168.164.87,192.168.164.1,TCP,114,59677  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
227,0.333016,192.168.164.87,192.168.164.1,TCP,114,59615  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
228,0.333016,192.168.164.87,192.168.164.1,TCP,114,59668  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
229,0.333016,192.168.164.87,192.168.164.1,TCP,114,59612  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
230,0.333016,192.168.164.87,192.168.164.1,TCP,114,59639  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
231,0.333016,192.168.164.87,192.168.164.1,TCP,114,59611  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
232,0.333016,192.168.164.87,192.168.164.1,TCP,114,59586  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
233,0.333016,192.168.164.87,192.168.164.1,TCP,114,59662  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
234,0.333016,192.168.164.87,192.168.164.1,TCP,114,59581  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
235,0.333016,192.168.164.87,192.168.164.1,TCP,114,59656  >  1000 [SYN] Seq=0 Win=64 Len=60,0.001236,NOT HACKED
236,0.334252,192.168.164.87,192.168.164.1,TCP,114,59595  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
237,0.334252,192.168.164.87,192.168.164.1,TCP,114,59594  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
238,0.334252,192.168.164.87,192.168.164.1,TCP,114,59608  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
239,0.334252,192.168.164.87,192.168.164.1,TCP,114,59614  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
240,0.334252,192.168.164.87,192.168.164.1,TCP,114,59631  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
241,0.334252,192.168.164.87,192.168.164.1,TCP,114,59651  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
242,0.334252,192.168.164.87,192.168.164.1,TCP,114,59641  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
243,0.334252,192.168.164.87,192.168.164.1,TCP,114,59596  >  1000 [SYN] Seq=0 Win=64 Len=60,0.00014,HACKED
244,0.334392,192.168.164.87,192.168.164.1,TCP,114,59619  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
245,0.334392,192.168.164.87,192.168.164.1,TCP,114,59584  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
246,0.334392,192.168.164.87,192.168.164.1,TCP,114,59589  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
247,0.334392,192.168.164.87,192.168.164.1,TCP,114,59593  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
248,0.334392,192.168.164.87,192.168.164.1,TCP,114,59583  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
249,0.334392,192.168.164.87,192.168.164.1,TCP,114,59630  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
250,0.334392,192.168.164.87,192.168.164.1,TCP,114,59621  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
251,0.334392,192.168.164.87,192.168.164.1,TCP,114,59629  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
252,0.334392,192.168.164.87,192.168.164.1,TCP,114,59588  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
253,0.334392,192.168.164.87,192.168.164.1,TCP,114,59648  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
254,0.334392,192.168.164.87,192.168.164.1,TCP,114,59626  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
255,0.334392,192.168.164.87,192.168.164.1,TCP,114,59653  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
256,0.334392,192.168.164.87,192.168.164.1,TCP,114,59669  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
257,0.334392,192.168.164.87,192.168.164.1,TCP,114,59618  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
258,0.334392,192.168.164.87,192.168.164.1,TCP,114,59667  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
259,0.334392,192.168.164.87,192.168.164.1,TCP,114,59632  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
260,0.334392,192.168.164.87,192.168.164.1,TCP,114,59634  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
261,0.334392,192.168.164.87,192.168.164.1,TCP,114,59663  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
262,0.334392,192.168.164.87,192.168.164.1,TCP,114,59659  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
263,0.334392,192.168.164.87,192.168.164.1,TCP,114,59657  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
264,0.334392,192.168.164.87,192.168.164.1,TCP,114,59671  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
265,0.334392,192.168.164.87,192.168.164.1,TCP,114,59658  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
266,0.334392,192.168.164.87,192.168.164.1,TCP,114,59620  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
267,0.334392,192.168.164.87,192.168.164.1,TCP,114,59633  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
268,0.334392,192.168.164.87,192.168.164.1,TCP,114,59660  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
269,0.334392,192.168.164.87,192.168.164.1,TCP,114,59597  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
270,0.334392,192.168.164.87,192.168.164.1,TCP,114,59598  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000364,HACKED
271,0.334756,192.168.164.87,192.168.164.1,TCP,114,59625  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
272,0.334756,192.168.164.87,192.168.164.1,TCP,114,59678  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
273,0.334756,192.168.164.87,192.168.164.1,TCP,114,59654  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
274,0.334756,192.168.164.87,192.168.164.1,TCP,114,59628  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
275,0.334756,192.168.164.87,192.168.164.1,TCP,114,59636  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
276,0.334756,192.168.164.87,192.168.164.1,TCP,114,59587  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
277,0.334756,192.168.164.87,192.168.164.1,TCP,114,59590  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
278,0.334756,192.168.164.87,192.168.164.1,TCP,114,59675  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
279,0.334756,192.168.164.87,192.168.164.1,TCP,114,59635  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
280,0.334756,192.168.164.87,192.168.164.1,TCP,114,59638  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
281,0.334756,192.168.164.87,192.168.164.1,TCP,114,59613  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
282,0.334756,192.168.164.87,192.168.164.1,TCP,114,59599  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
283,0.334756,192.168.164.87,192.168.164.1,TCP,114,59623  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
284,0.334756,192.168.164.87,192.168.164.1,TCP,114,59622  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
285,0.334756,192.168.164.87,192.168.164.1,TCP,114,59676  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
286,0.334756,192.168.164.87,192.168.164.1,TCP,114,59624  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
287,0.334756,192.168.164.87,192.168.164.1,TCP,114,59643  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
288,0.334756,192.168.164.87,192.168.164.1,TCP,114,59650  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
289,0.334756,192.168.164.87,192.168.164.1,TCP,114,59640  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
290,0.334756,192.168.164.87,192.168.164.1,TCP,114,59664  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
291,0.334756,192.168.164.87,192.168.164.1,TCP,114,59661  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
292,0.334756,192.168.164.87,192.168.164.1,TCP,114,59592  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
293,0.334756,192.168.164.87,192.168.164.1,TCP,114,59642  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
294,0.334756,192.168.164.87,192.168.164.1,TCP,114,59674  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
295,0.334756,192.168.164.87,192.168.164.1,TCP,114,59666  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
296,0.334756,192.168.164.87,192.168.164.1,TCP,114,59672  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
297,0.334756,192.168.164.87,192.168.164.1,TCP,114,59605  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
298,0.334756,192.168.164.87,192.168.164.1,TCP,114,59644  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
299,0.334756,192.168.164.87,192.168.164.1,TCP,114,59585  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
300,0.334756,192.168.164.87,192.168.164.1,TCP,114,59670  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
301,0.334756,192.168.164.87,192.168.164.1,TCP,114,59603  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
302,0.334756,192.168.164.87,192.168.164.1,TCP,114,59647  >  1000 [SYN] Seq=0 Win=64 Len=60,0.00045,HACKED
303,0.335206,192.168.164.87,192.168.164.1,TCP,114,59607  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
304,0.335206,192.168.164.87,192.168.164.1,TCP,114,59649  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
305,0.335206,192.168.164.87,192.168.164.1,TCP,114,59609  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
306,0.335206,192.168.164.87,192.168.164.1,TCP,114,59756  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
307,0.335206,192.168.164.87,192.168.164.1,TCP,114,59752  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
308,0.335206,192.168.164.87,192.168.164.1,TCP,114,59655  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
309,0.335206,192.168.164.87,192.168.164.1,TCP,114,59705  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000634,NOT HACKED
310,0.33584,192.168.164.87,192.168.164.1,TCP,114,59723  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
311,0.33584,192.168.164.87,192.168.164.1,TCP,114,59601  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
312,0.33584,192.168.164.87,192.168.164.1,TCP,114,59652  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000144,HACKED
313,0.335984,192.168.164.87,192.168.164.1,TCP,114,59627  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
314,0.335984,192.168.164.87,192.168.164.1,TCP,114,59645  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
315,0.335984,192.168.164.87,192.168.164.1,TCP,114,59700  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
316,0.335984,192.168.164.87,192.168.164.1,TCP,114,59727  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
317,0.335984,192.168.164.87,192.168.164.1,TCP,114,59729  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
318,0.335984,192.168.164.87,192.168.164.1,TCP,114,59710  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
319,0.335984,192.168.164.87,192.168.164.1,TCP,114,59775  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
320,0.335984,192.168.164.87,192.168.164.1,TCP,114,59744  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
321,0.335984,192.168.164.87,192.168.164.1,TCP,114,59753  >  1000 [SYN] Seq=0 Win=64 Len=60,0.004348,NOT HACKED
322,0.340332,192.168.164.87,192.168.164.1,TCP,114,59760  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
323,0.340332,192.168.164.87,192.168.164.1,TCP,114,59697  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
324,0.340332,192.168.164.87,192.168.164.1,TCP,114,59692  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
325,0.340332,192.168.164.87,192.168.164.1,TCP,114,59737  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
326,0.340332,192.168.164.87,192.168.164.1,TCP,114,59696  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
327,0.340332,192.168.164.87,192.168.164.1,TCP,114,59773  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
328,0.340332,192.168.164.87,192.168.164.1,TCP,114,59739  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
329,0.340332,192.168.164.87,192.168.164.1,TCP,114,59748  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
330,0.340332,192.168.164.87,192.168.164.1,TCP,114,59754  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
331,0.340332,192.168.164.87,192.168.164.1,TCP,114,59695  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
332,0.340332,192.168.164.87,192.168.164.1,TCP,114,59698  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
333,0.340332,192.168.164.87,192.168.164.1,TCP,114,59766  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
334,0.340332,192.168.164.87,192.168.164.1,TCP,114,59691  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
335,0.340332,192.168.164.87,192.168.164.1,TCP,114,59699  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
336,0.340332,192.168.164.87,192.168.164.1,TCP,114,59776  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
337,0.340332,192.168.164.87,192.168.164.1,TCP,114,59777  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
338,0.340332,192.168.164.87,192.168.164.1,TCP,114,59690  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
339,0.340332,192.168.164.87,192.168.164.1,TCP,114,59694  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
340,0.340332,192.168.164.87,192.168.164.1,TCP,114,59740  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
341,0.340332,192.168.164.87,192.168.164.1,TCP,114,59709  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
342,0.340332,192.168.164.87,192.168.164.1,TCP,114,59755  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
343,0.340332,192.168.164.87,192.168.164.1,TCP,114,59738  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
344,0.340332,192.168.164.87,192.168.164.1,TCP,114,59693  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
345,0.340332,192.168.164.87,192.168.164.1,TCP,114,59706  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000548,NOT HACKED
346,0.34088,192.168.164.87,192.168.164.1,TCP,114,59761  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
347,0.34088,192.168.164.87,192.168.164.1,TCP,114,59712  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
348,0.34088,192.168.164.87,192.168.164.1,TCP,114,59708  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
349,0.34088,192.168.164.87,192.168.164.1,TCP,114,59735  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
350,0.34088,192.168.164.87,192.168.164.1,TCP,114,59757  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
351,0.34088,192.168.164.87,192.168.164.1,TCP,114,59702  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
352,0.34088,192.168.164.87,192.168.164.1,TCP,114,59778  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
353,0.34088,192.168.164.87,192.168.164.1,TCP,114,59682  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
354,0.34088,192.168.164.87,192.168.164.1,TCP,114,59762  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
355,0.34088,192.168.164.87,192.168.164.1,TCP,114,59680  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
356,0.34088,192.168.164.87,192.168.164.1,TCP,114,59704  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
357,0.34088,192.168.164.87,192.168.164.1,TCP,114,59750  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
358,0.34088,192.168.164.87,192.168.164.1,TCP,114,59779  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
359,0.34088,192.168.164.87,192.168.164.1,TCP,114,59746  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
360,0.34088,192.168.164.87,192.168.164.1,TCP,114,59767  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
361,0.34088,192.168.164.87,192.168.164.1,TCP,114,59747  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
362,0.34088,192.168.164.87,192.168.164.1,TCP,114,59687  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
363,0.34088,192.168.164.87,192.168.164.1,TCP,114,59768  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
364,0.34088,192.168.164.87,192.168.164.1,TCP,114,59707  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
365,0.34088,192.168.164.87,192.168.164.1,TCP,114,59719  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
366,0.34088,192.168.164.87,192.168.164.1,TCP,114,59734  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
367,0.34088,192.168.164.87,192.168.164.1,TCP,114,59733  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
368,0.34088,192.168.164.87,192.168.164.1,TCP,114,59745  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
369,0.34088,192.168.164.87,192.168.164.1,TCP,114,59714  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
370,0.34088,192.168.164.87,192.168.164.1,TCP,114,59741  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
371,0.34088,192.168.164.87,192.168.164.1,TCP,114,59716  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
372,0.34088,192.168.164.87,192.168.164.1,TCP,114,59701  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
373,0.34088,192.168.164.87,192.168.164.1,TCP,114,59722  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
374,0.34088,192.168.164.87,192.168.164.1,TCP,114,59720  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
375,0.34088,192.168.164.87,192.168.164.1,TCP,114,59769  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
376,0.34088,192.168.164.87,192.168.164.1,TCP,114,59763  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
377,0.34088,192.168.164.87,192.168.164.1,TCP,114,59721  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000338,HACKED
378,0.341218,192.168.164.87,192.168.164.1,TCP,114,59681  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
379,0.341218,192.168.164.87,192.168.164.1,TCP,114,59759  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
380,0.341218,192.168.164.87,192.168.164.1,TCP,114,59718  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
381,0.341218,192.168.164.87,192.168.164.1,TCP,114,59703  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
382,0.341218,192.168.164.87,192.168.164.1,TCP,114,59724  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
383,0.341218,192.168.164.87,192.168.164.1,TCP,114,59765  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
384,0.341218,192.168.164.87,192.168.164.1,TCP,114,59736  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
385,0.341218,192.168.164.87,192.168.164.1,TCP,114,59689  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
386,0.341218,192.168.164.87,192.168.164.1,TCP,114,59749  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
387,0.341218,192.168.164.87,192.168.164.1,TCP,114,59771  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
388,0.341218,192.168.164.87,192.168.164.1,TCP,114,59742  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
389,0.341218,192.168.164.87,192.168.164.1,TCP,114,59731  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
390,0.341218,192.168.164.87,192.168.164.1,TCP,114,59726  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
391,0.341218,192.168.164.87,192.168.164.1,TCP,114,59728  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
392,0.341218,192.168.164.87,192.168.164.1,TCP,114,59711  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
393,0.341218,192.168.164.87,192.168.164.1,TCP,114,59758  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
394,0.341218,192.168.164.87,192.168.164.1,TCP,114,59764  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
395,0.341218,192.168.164.87,192.168.164.1,TCP,114,59683  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
396,0.341218,192.168.164.87,192.168.164.1,TCP,114,59713  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
397,0.341218,192.168.164.87,192.168.164.1,TCP,114,59730  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
398,0.341218,192.168.164.87,192.168.164.1,TCP,114,59743  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
399,0.341218,192.168.164.87,192.168.164.1,TCP,114,59732  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
400,0.341218,192.168.164.87,192.168.164.1,TCP,114,59715  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
401,0.341218,192.168.164.87,192.168.164.1,TCP,114,59770  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
402,0.341218,192.168.164.87,192.168.164.1,TCP,114,59685  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
403,0.341218,192.168.164.87,192.168.164.1,TCP,114,59717  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
404,0.341218,192.168.164.87,192.168.164.1,TCP,114,59772  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
405,0.341218,192.168.164.87,192.168.164.1,TCP,114,59684  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
406,0.341218,192.168.164.87,192.168.164.1,TCP,114,59774  >  1000 [SYN] Seq=0 Win=64 Len=60,0.000473,HACKED
407,0.341691,192.168.164.87,192.168.164.1,TCP,114,59725  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
408,0.341691,192.168.164.87,192.168.164.1,TCP,114,59751  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
409,0.341691,192.168.164.87,192.168.164.1,TCP,114,59686  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
410,0.341691,192.168.164.87,192.168.164.1,TCP,114,59688  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
411,0.341691,192.168.164.87,192.168.164.1,TCP,114,59864  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
412,0.341691,192.168.164.87,192.168.164.1,TCP,114,59873  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
413,0.341691,192.168.164.87,192.168.164.1,TCP,114,59841  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
414,0.341691,192.168.164.87,192.168.164.1,TCP,114,59820  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
415,0.341691,192.168.164.87,192.168.164.1,TCP,114,59832  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
416,0.341691,192.168.164.87,192.168.164.1,TCP,114,59807  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
417,0.341691,192.168.164.87,192.168.164.1,TCP,114,59845  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
418,0.341691,192.168.164.87,192.168.164.1,TCP,114,59813  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
419,0.341691,192.168.164.87,192.168.164.1,TCP,114,59801  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
420,0.341691,192.168.164.87,192.168.164.1,TCP,114,59781  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
421,0.341691,192.168.164.87,192.168.164.1,TCP,114,59808  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
422,0.341691,192.168.164.87,192.168.164.1,TCP,114,59827  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
423,0.341691,192.168.164.87,192.168.164.1,TCP,114,59853  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
424,0.341691,192.168.164.87,192.168.164.1,TCP,114,59818  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
425,0.341691,192.168.164.87,192.168.164.1,TCP,114,59872  >  1000 [SYN] Seq=0 Win=64 Len=60,0,HACKED
